Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8244.1900,9.3832,9.1725,0.2107,5.9096,9.6085,9.6085,0.0000,15.5212,9.3561,-0.2446,8244.1900,NA,16.5943,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8253.5732,9.8396,9.6098,0.2298,6.1480,9.3416,9.3303,0.0113,15.4941,9.3820,0.0271,8253.5732,NA,15.9366,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8263.4128,9.3773,9.0473,0.3300,5.7024,9.3310,9.3259,0.0051,15.0365,9.4447,0.4576,8263.4128,NA,15.3347,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8272.7901,9.6204,9.3380,0.2824,5.7092,9.3909,9.3395,0.0514,15.1039,9.7021,-0.0674,8272.7901,NA,14.7776,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8282.4105,9.5476,9.3774,0.1702,5.4947,9.6878,9.5736,0.1142,15.1856,9.5274,-0.0817,8282.4105,NA,14.4812,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8291.9581,9.8186,9.5999,0.2187,5.6481,9.5105,9.3318,0.1787,15.1654,9.6859,0.0202,8291.9581,NA,16.0041,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8301.7767,9.6590,9.4449,0.2141,5.3894,9.6398,9.3597,0.2801,15.0327,10.5331,0.1327,8301.7767,NA,17.6918,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8311.4357,10.3886,10.1746,0.2140,5.4991,10.4030,9.4979,0.9051,15.9068,9.9326,-0.8741,8311.4357,NA,20.1438,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8321.8243,9.3593,9.1496,0.2097,5.5631,9.8846,9.5233,0.3613,15.4508,9.3032,0.4560,8321.8243,NA,16.1589,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8331.1836,9.7671,9.5360,0.2311,6.1023,9.2850,9.2714,0.0136,15.3947,9.4590,0.0561,8331.1836,NA,17.4610,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8340.9507,9.8006,9.4911,0.3095,5.7199,9.3627,9.3073,0.0554,15.0866,9.8605,0.3081,8340.9507,NA,14.9226,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8350.7513,9.7290,9.4829,0.2461,5.2947,9.8488,9.4346,0.4142,15.1465,9.6417,-0.0599,8350.7513,NA,16.7818,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8360.4803,9.6939,9.4903,0.2036,5.4271,9.6294,9.5430,0.0864,15.0592,9.3172,0.0873,8360.4803,NA,14.4250,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8370.1742,8.6754,8.3962,0.2792,5.3763,9.3021,9.2928,0.0093,14.6825,9.3405,0.3767,8370.1742,NA,15.7374,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8378.8496,9.2934,9.1153,0.1781,6.0177,9.3229,9.3186,0.0043,15.3476,14.7415,-0.6651,8378.8496,NA,17.0803,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8388.1430,13.9243,13.7381,0.1862,6.0652,14.7255,11.1924,3.5331,20.7957,9.2632,-5.4481,8388.1430,NA,9.8214,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8402.0673,6.2753,6.0935,0.1818,6.8814,9.2501,9.2383,0.0118,16.1346,8.9344,4.6611,8402.0673,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8408.3426,9.0478,8.8820,0.1658,9.8708,8.9197,8.9148,0.0049,18.7937,9.1201,-2.6591,8408.3426,NA,20.0208,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,8417.3904,9.2773,9.0856,0.1917,9.7561,9.1064,9.0916,0.0148,18.8660,9.1798,-0.0723,8417.3904,NA,21.1428,NA
