Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54845.9054,15.6776,15.4758,0.2018,5.3604,14.3740,13.4181,0.9559,19.8859,16.4710,0.7001,54845.9054,NA,10.1662,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54861.5830,15.4153,15.1886,0.2267,4.2709,16.1131,14.9654,1.1477,20.6793,19.5421,-0.7934,54861.5830,NA,8.6558,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54876.9983,19.9014,19.6688,0.2326,6.4322,18.2788,15.0061,3.2727,24.8061,16.4229,-4.1268,54876.9983,NA,12.2000,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54896.8997,15.9682,15.7588,0.2094,4.9184,16.3118,14.1881,2.1237,21.3276,14.1069,3.4785,54896.8997,NA,22.6218,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54912.8679,15.5634,15.2912,0.2722,5.4325,13.8691,13.2236,0.6455,19.4663,18.2134,1.8613,54912.8679,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54928.4313,17.6708,17.4442,0.2266,3.9862,18.1264,16.2320,1.8944,22.1163,15.1512,-2.6500,54928.4313,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54946.1021,15.5309,15.3319,0.1990,4.4569,15.0417,13.5536,1.4881,19.5967,17.2108,2.5196,54946.1021,NA,8.0895,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54961.6330,16.7376,16.4918,0.2458,4.1241,17.0510,14.1380,2.9130,21.2766,14.9260,-1.6799,54961.6330,NA,9.3055,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54978.3706,15.8602,15.6314,0.2288,4.5527,14.7863,13.1958,1.5905,19.4650,19.4324,1.8116,54978.3706,NA,8.2300,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,54994.2308,17.9241,17.6834,0.2407,3.6998,19.2379,16.6396,2.5983,23.0372,15.5045,-3.5722,54994.2308,NA,9.6628,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55012.1549,16.5729,16.3316,0.2413,5.1245,15.3085,13.5876,1.7209,20.6176,17.1253,2.4196,55012.1549,NA,11.1613,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55028.7278,16.2277,16.0087,0.2190,4.1253,17.0393,14.7673,2.2720,21.1700,17.0885,-0.5524,55028.7278,NA,14.2902,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55044.9555,17.8117,17.5801,0.2316,5.0129,16.9303,14.6049,2.3254,22.0308,16.8884,-0.8608,55044.9555,NA,21.3286,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55062.7672,15.8105,15.5666,0.2439,4.2276,16.7752,15.8692,0.9060,21.1075,14.3987,0.9233,55062.7672,NA,10.2551,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55078.5777,16.2705,16.0660,0.2045,5.3106,14.2303,13.5185,0.7118,19.6957,22.0629,1.4118,55078.5777,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55094.8482,20.0273,19.7789,0.2484,6.0217,19.3226,16.3721,2.9505,25.4881,14.4748,-5.7924,55094.8482,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55114.8755,15.9884,15.7520,0.2364,5.4771,14.2540,13.5930,0.6610,19.9356,17.8497,5.5525,55114.8755,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55130.8639,16.4450,16.2023,0.2427,3.9748,17.6939,16.5209,1.1730,21.7969,14.9894,-1.8613,55130.8639,NA,11.0198,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55147.3089,16.2773,16.0411,0.2362,5.3661,14.8631,14.0745,0.7886,20.3413,16.0562,1.4556,55147.3089,NA,12.0390,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55163.5862,16.1401,15.8859,0.2542,4.0770,16.0386,14.0404,1.9982,20.1202,15.6596,0.2211,55163.5862,NA,18.0991,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55179.7263,16.4211,16.1973,0.2238,4.0390,15.4334,13.8079,1.6255,19.6397,17.6393,0.4805,55179.7263,NA,23.7535,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55196.1474,15.8486,15.6177,0.2309,3.7152,17.0365,16.2624,0.7741,20.8579,14.5015,-1.2182,55196.1474,NA,17.3333,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55211.9960,15.9978,15.7768,0.2210,5.0232,14.3379,13.7620,0.5759,19.5108,16.3827,1.3471,55211.9960,NA,13.8746,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55227.9938,16.0551,15.8078,0.2473,3.5792,16.1836,13.9914,2.1922,19.8957,17.9062,-0.3849,55227.9938,NA,8.2768,NA
