Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55627.8530,8.5850,8.3538,0.2312,4.5093,8.9675,7.8397,1.1278,13.5654,6.9653,-1.1789,55627.8530,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55636.4380,7.4054,7.1690,0.2364,4.8918,6.9911,6.9911,0.0000,11.9457,7.7912,1.6197,55636.4380,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55643.8434,7.5859,7.3967,0.1892,4.5331,7.5981,7.1663,0.4318,12.3315,7.7347,-0.3858,55643.8434,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55651.4293,7.6981,7.4718,0.2263,4.7093,7.7093,7.3428,0.3665,12.4803,7.9729,-0.1488,55651.4293,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55659.1274,7.3169,7.1092,0.2077,4.7205,7.9444,7.4845,0.4599,12.7551,7.1265,-0.2748,55659.1274,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55666.4443,7.7924,7.5793,0.2131,5.3480,7.1471,7.1390,0.0081,12.5647,7.3859,0.1904,55666.4443,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55674.2367,7.4513,7.2082,0.2431,4.7027,7.3872,7.2260,0.1612,12.1582,7.4450,0.4065,55674.2367,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55681.6880,7.3269,7.1248,0.2021,4.6386,7.4480,7.2411,0.2069,12.1519,7.7228,0.0063,55681.6880,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55689.0149,7.5579,7.3800,0.1779,4.8113,7.6631,7.3745,0.2886,12.5478,7.1261,-0.3959,55689.0149,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55696.5728,7.1419,6.9723,0.1696,4.9165,7.1271,7.1271,0.0000,12.1160,7.2960,0.4318,55696.5728,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55703.7147,7.2861,7.0557,0.2304,4.9017,7.3012,7.2409,0.0603,12.2701,7.1874,-0.1541,55703.7147,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55711.0008,7.1220,6.9426,0.1794,4.9168,7.1866,7.1866,0.0000,12.1714,7.2480,0.0987,55711.0008,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55718.1228,7.0249,6.8400,0.1849,4.9814,7.2336,7.2336,0.0000,12.2974,7.3672,-0.1260,55718.1228,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55725.1477,7.6931,7.5067,0.1864,5.1901,7.3817,7.3069,0.0748,12.6397,7.8022,-0.3423,55725.1477,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55732.8408,7.8767,7.6619,0.2148,4.8787,7.7968,7.3111,0.4857,12.7488,7.3441,-0.1091,55732.8408,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55740.7175,7.6254,7.3947,0.2307,4.7988,7.2706,7.0592,0.2114,12.2162,8.0536,0.5326,55740.7175,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55748.3429,7.7384,7.4983,0.2401,4.5753,7.9208,7.4790,0.4418,12.6444,7.7745,-0.4282,55748.3429,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55756.0813,7.9963,7.7988,0.1975,4.8906,7.7239,7.2890,0.4349,12.6805,7.3966,-0.0361,55756.0813,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55764.0776,7.3484,7.1531,0.1953,4.6182,7.2855,7.0820,0.2035,12.0808,8.8456,0.5997,55764.0776,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55771.4260,8.7253,8.5096,0.2157,4.7449,8.7593,7.8316,0.9277,13.5780,7.4556,-1.4972,55771.4260,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55780.1513,7.5591,7.3795,0.1796,4.7789,7.4701,7.0586,0.4115,12.3083,7.1796,1.2697,55780.1513,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55787.7104,7.2438,7.0182,0.2256,4.7035,7.1572,7.0220,0.1352,11.9288,7.5703,0.3795,55787.7104,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55794.9542,7.4746,7.2655,0.2091,4.6169,7.5736,7.3049,0.2687,12.2553,7.2807,-0.3265,55794.9542,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55802.4288,7.2246,7.0276,0.1970,4.7159,7.2028,7.2028,0.0000,12.0614,8.0154,0.1939,55802.4288,NA,NA,NA
