Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8173.4034,8.9102,8.7065,0.2037,4.8735,8.2057,7.3071,0.8986,13.0834,7.1195,-2.6908,8173.4034,NA,14.2074,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8182.3136,7.6279,7.4581,0.1698,4.2641,6.9582,6.0874,0.8708,11.2927,7.0597,1.7907,8182.3136,NA,11.3303,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8189.9415,7.1427,6.9731,0.1696,3.6845,7.0400,6.2671,0.7729,10.7245,6.7337,0.5682,8189.9415,NA,12.3842,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8197.0842,6.6251,6.4453,0.1798,3.5818,6.7337,5.9650,0.7687,10.3155,6.6473,0.4090,8197.0842,NA,13.1171,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8203.7093,6.7405,6.5689,0.1716,3.6904,6.6440,5.9590,0.6850,10.3377,6.9080,-0.0222,8203.7093,NA,9.7709,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8210.4498,6.9070,6.7214,0.1856,3.7173,6.7081,5.9921,0.7160,10.5052,7.3262,-0.1675,8210.4498,NA,14.6822,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8217.3568,7.0599,6.8504,0.2095,3.6064,7.3142,6.4921,0.8221,10.9244,6.5770,-0.4192,8217.3568,NA,16.0041,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8224.4167,6.8140,6.6256,0.1884,3.8816,6.5543,5.7612,0.7931,10.4415,6.3040,0.4829,8224.4167,NA,10.5869,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8231.2307,6.5341,6.3411,0.1930,3.6805,6.1765,5.5712,0.6053,9.9315,7.2383,0.5100,8231.2307,NA,10.8864,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8237.7648,6.8949,6.7161,0.1788,3.4159,7.2198,6.3357,0.8841,10.6357,6.7748,-0.7042,8237.7648,NA,10.1246,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8244.6597,7.1669,6.8855,0.2814,3.7408,6.7748,5.9848,0.7900,10.5156,6.2409,0.1201,8244.6597,NA,10.8976,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8251.8266,6.2083,6.0264,0.1819,3.3487,6.1653,5.5191,0.6462,9.5896,7.0339,0.9260,8251.8266,NA,9.1411,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8258.0349,6.8805,6.7022,0.1783,3.3999,7.0153,6.2636,0.7517,10.4152,6.6925,-0.8256,8258.0349,NA,12.1694,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8264.9154,6.7504,6.5302,0.2202,3.5347,6.6887,5.7980,0.8907,10.2272,6.7957,0.1880,8264.9154,NA,10.8672,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8271.6658,6.7516,6.5099,0.2417,3.5455,6.6453,5.8719,0.7734,10.2725,6.9666,-0.0453,8271.6658,NA,9.6625,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8278.4174,6.7225,6.5193,0.2032,3.5330,6.9515,6.2630,0.6885,10.4875,6.3927,-0.2150,8278.4174,NA,10.6293,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8285.1399,6.5323,6.3410,0.1913,4.0058,6.1519,5.7977,0.3542,10.1577,6.1921,0.3298,8285.1399,NA,9.0207,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8291.6722,6.4357,6.2295,0.2062,3.6254,6.0712,5.4493,0.6219,9.8175,6.6192,0.3402,8291.6722,NA,9.2161,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8298.1079,6.5410,6.3650,0.1760,3.4410,6.5536,5.8517,0.7019,10.0010,6.9848,-0.1835,8298.1079,NA,9.8337,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8304.6489,6.7491,6.5679,0.1812,3.5249,6.9167,6.0668,0.8499,10.4448,6.1615,-0.4438,8304.6489,NA,12.7936,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8311.3980,6.5999,6.3949,0.2050,3.8469,5.9139,5.3935,0.5204,9.8572,7.3804,0.5876,8311.3980,NA,8.9800,NA
